frame,id,x,y,speed,acceleration,distance_centroid,heading_change
1,10,14.198596675674208,14.976494534451229,0.1,0,12.948845721800668,-1.5
1,11,15.801386670330636,18.014759519942338,0.1,0,10.695335903584224,-10.5
1,12,16.868350489054446,14.150522783700273,0.1,0,10.827134686310528,-1.9259325595956511
1,13,18.86480937455139,14.146248394665008,0.1,0,9.115387092798096,-10.5
1,14,10.978317965914552,12.197977239977723,0.1,0,16.97616751733877,10.5
1,15,9.952463274054443,15.194266564667368,0.1,0,16.962875589975525,-0.5
1,16,3.192474556115726,39.05428343898064,0.1,0,30.538322130942806,1.5
1,17,3.911549840345216,37.82064081914618,0.1,0,29.194464224152675,1.5
1,18,3.868142134531096,39.15035507910775,0.1,0,30.090953751705676,-1.5
1,19,4.108193864336186,43.83179379862417,0.1,0,33.21238591088023,-0.5
1,20,3.9834397773735652,37.800703975137296,0.1,0,29.12634619944535,-1.5
1,21,11.187445542741475,36.067299826579514,0.1,0,22.705137671851457,-10.5
1,22,8.854936919817753,38.13646171961147,0.1,0,25.806773936965218,-10.5
1,23,4.044135705467367,35.19505175211315,0.1,0,27.489403206748044,-1.5
1,24,3.0821367330665947,35.18233678614217,0.1,0,28.27103048007814,1.5
1,25,2.818386925800754,35.083724773988415,0.1,0,28.434130210576726,-1.5
1,26,9.805012338836038,39.959442508150936,0.1,0,26.565694338912134,-10.5
1,27,2.0465457318479126,37.19450698742184,0.1,0,30.280293599702308,-0.4158162542026389
1,28,3.159186761422394,40.1210484262077,0.1,0,31.265917290661566,-1.5
1,29,6.159578498983149,41.88083708289252,0.1,0,30.38978633970066,10.5
1,30,7.83179379862417,39.89180613566382,0.1,0,27.792582334043015,-0.5
1,31,9.805749862233103,35.043954318659495,0.1,0,22.93782122123358,10.5
1,32,62.148030942240815,6.134461840827823,0.1,0,38.048188888339425,-1.5
1,33,60.88601041408183,0.16431530909113612,0.1,0,39.384975655858796,1.5
1,34,61.90726775326199,1.176255010045671,0.1,0,39.81240637299803,-10.5
1,35,57.81624350721624,0.921051980258548,0.1,0,36.342040248331905,0.5
1,36,54.199159089645896,8.000869000977257,0.1,0,29.95895036251831,10.5
1,37,58.981776447450784,6.198325490756395,0.1,0,35.068720385659766,-349.5
1,38,54.149737157006875,4.868684037669524,0.1,0,31.224808978418462,-10.5
1,39,54.99738270387958,0.19990481519946532,0.1,0,34.3316252347973,-0.5
1,40,58.903803161949405,2.824656318019864,0.1,0,36.38814081419075,0.5
1,41,62.140790881961316,8.14202490646385,0.1,0,37.39749685738013,-1.5
1,42,61.004261896635114,0.14566171371487746,0.1,0,39.49749198725769,-1.5
1,43,62.93737260460386,8.810076447365246,0.1,0,37.9701064694118,1.5
1,44,62.823004157396284,3.0931220176020924,0.1,0,39.81564185795614,0.5
1,45,59.989451199866025,0.15486525999713918,0.1,0,38.60765651401865,-1.5
1,46,58.151786529944644,8.869936384800326,0.1,0,33.37569091823274,-3.8144402717311436
1,47,62.18374249901539,6.921057992455911,0.1,0,37.818309078356755,1.5
2,0,18.73568204006522,10.86532327265478,0.1,0,11.362599159082809,10.5
2,1,13.731142905422892,17.87462987784939,0.1,0,12.759383681152933,-10.5
2,2,11.178483169893376,19.76121797552938,0.1,0,15.248002703659793,4.906650332329377
2,3,11.107507655752908,13.719932981627238,0.1,0,16.27398811375543,0.5
2,4,17.170152012816146,19.756997742053464,0.1,0,9.261911428210507,10.5
2,5,14.921232879450706,16.710665853561405,0.1,0,11.770749554446843,2.9786379595727226
2,6,13.046919618275243,15.703761189046709,0.1,0,13.829744226443148,1.5
2,7,13.208349902722885,14.784247359855136,0.1,0,13.939718433307899,-1.5
2,8,11.723855553965116,10.88278363702204,0.1,0,16.90294188531346,-0.5
2,9,15.745592029367659,15.841028256270402,0.1,0,11.19944893724584,-0.5
2,10,14.29828840904752,14.968648624878444,0.1,0,12.849160179823901,-1.5
2,11,15.703394199868553,17.99482272650062,0.1,0,10.785964991298512,-10.5
2,12,16.79867591404355,14.22225460088798,0.1,0,10.847923622964831,-2.0300934372902475
2,13,18.77954535811598,14.198498251136604,0.1,0,9.150567722958911,-10.5
2,14,10.99482272650062,12.296605800131447,0.1,0,16.9126909076924,-349.5
2,15,9.946358420100957,15.294080044509554,0.1,0,16.936688073486025,10.5
2,16,3.289711548155494,39.077627975366234,0.1,0,30.47151803598374,1.5
2,17,3.863833964319255,37.73275910787998,0.1,0,29.16730016767638,1.5
2,18,3.7993066769617205,39.22289251620898,0.1,0,30.182555089089252,-1.5
2,19,4.163387562867392,43.74840521641745,0.1,0,33.10612243413978,-0.5
2,20,3.9790778386370316,37.70079915297911,0.1,0,29.057962107686645,-1.5
2,21,11.268857094577108,36.125370122150606,0.1,0,22.686371327888406,-10.5
2,22,8.76623583649993,38.18263658093497,0.1,0,25.893512721720636,-10.5
2,23,4.062359258016582,35.293377242869546,0.1,0,27.523333841856566,-1.5
2,24,3.1267565143775755,35.27183022230238,0.1,0,28.276295440479625,1.5
2,25,2.7259989725496254,35.121993117224925,0.1,0,28.523583884142575,-1.5
2,26,9.70913036534922,39.931040973680545,0.1,0,26.596614177489304,0.5
2,27,2.0686153985384643,37.29204123685335,0.1,0,30.312107148538438,-0.5
2,28,3.2363492197611663,40.18465624823548,0.1,0,31.243184540769505,-1.5
2,29,6.220454641884021,41.801501748863394,0.1,0,30.28269023691264,10.5
2,30,7.748405216417453,39.836612437132615,0.1,0,27.800111860017935,-0.5
2,31,9.717868150966906,35.091670194685456,0.1,0,23.026570234048847,10.5
2,32,62.219355987156234,6.204552767257808,0.1,0,38.100372979094786,-1.5
2,33,60.83228045324715,0.24865445367242467,0.1,0,39.306039456191385,1.5
2,34,61.83843229569261,1.2487924471468999,0.1,0,39.72715465647419,-10.5
2,35,57.723855553965116,0.882783637022039,0.1,0,36.29041881938739,0.5
2,36,54.29552213496676,7.974145163369432,0.1,0,30.067491273931083,10.5
2,37,59,6.296650981512791,0.1,0,35.05841748811457,10.5
2,38,54.23999568544186,4.8256329279886945,0.1,0,31.333716808290106,-10.5
2,39,54.993020765143044,0.2998096373576511,0.1,0,34.28130446317177,-0.5
2,40,58.85456080593906,2.737620748425874,0.1,0,36.392565317089314,0.5
2,41,62.20834990272288,8.215752640144864,0.1,0,37.44957231594856,-1.5
2,42,60.932936851719695,0.21575264014486256,0.1,0,39.410070316250575,-1.5
2,43,62.902351866477915,8.716409228440407,0.1,0,37.971622083448295,1.5
2,44,62.735122446130084,3.140837893628053,0.1,0,39.72507867462392,0.5
2,45,59.92318919504445,0.22976083207603937,0.1,0,38.52189943352081,-1.5
2,46,58.230649538148164,8.808449589981503,0.1,0,33.479065596356435,-0.7432339315968761
2,47,62.274001027450375,6.878006882775081,0.1,0,37.92694490188202,1.5
3,0,18.636229850528395,10.854870426328015,0.1,0,11.432291799927558,10.5
3,1,13.661677068376992,17.802695897815525,0.1,0,12.827261348076483,-10.5
3,2,11.22774313224136,19.67419236947303,0.1,0,15.186773921789998,0.5
3,3,11.141709670085476,13.625963719548647,0.1,0,16.265717988663134,0.5
3,4,17.19434420237611,19.659968169425863,0.1,0,9.223548846471688,10.5
3,5,14.893530134793274,16.61457965299938,0.1,0,11.810024392918349,-1.5
3,6,13.05737246460201,15.604308999509882,0.1,0,13.836806185501786,1.5
3,7,13.281485272884803,14.716047523848887,0.1,0,13.88413557326123,-1.5
3,8,11.632501008200856,10.84210997271446,0.1,0,16.995007733530993,-0.5
3,9,15.659875299297447,15.789524448779396,0.1,0,11.2883396224056,1.5
3,10,14.398151362522977,14.963415029254149,0.1,0,12.748460042301538,-1.5
3,11,15.610675814411874,17.95736206715903,0.1,0,10.873392088257654,-10.5
3,12,16.726371352823488,14.291334630033708,0.1,0,10.872814049165594,-2.1400130111684916
3,13,18.68618731546626,14.234335046091134,0.1,0,9.201995598573658,-10.5
3,14,11.029024740833188,12.390575062210038,0.1,0,16.835126781737912,10.5
3,15,9.95854535444147,15.393334659673686,0.1,0,16.89326404947938,-349.5
3,16,3.3875263082288747,39.09841914444801,0.1,0,30.403192301448772,1.5
3,17,3.8138339643192554,37.646156567501535,0.1,0,29.143347316057376,1.5
3,18,3.728595998843066,39.29360319432764,0.1,0,30.27470354118842,-1.5
3,19,4.219306853214467,43.66550145916195,0.1,0,33.000114586560514,-0.5
3,20,3.9773325979933034,37.60081438346347,0.1,0,28.988030490461217,-1.5
3,21,11.338322931623008,36.19730410218447,0.1,0,22.68677609138144,-10.5
3,22,8.676631992984484,38.22703422982835,0.1,0,25.9799761763048,-1.142126597552192
3,23,4.078002704520605,35.39214607692906,0.1,0,27.560250593785575,-1.5
3,24,3.1737036706561645,35.36012498158827,0.1,0,28.27964288284127,1.5
3,25,2.6326409298999054,35.15782991217945,0.1,0,28.612796528014037,-1.5
3,26,9.613004195755387,39.903477238098844,0.1,0,26.62901619310499,0.5
3,27,2.0898330887937626,37.38976436420931,0.1,0,30.345335018968775,-0.5
3,28,3.3118201777834435,40.25026215113453,0.1,0,31.223744386795886,-1.5
3,29,6.265853691857975,41.71240109644456,0.1,0,30.179030972814765,10.5
3,30,7.665501459161948,39.78069314678554,0.1,0,27.807471617478885,-0.5
3,31,9.64015355482121,35.15460223379044,0.1,0,23.118789884991287,10.5
3,32,62.28882182420213,6.276486747291673,0.1,0,38.1502094352636,-1.5
3,33,60.78077664575615,0.33437118374263586,0.1,0,39.22819393995824,1.5
3,34,61.757530596255116,1.307570972376147,0.1,0,39.6371476727595,-10.5
3,35,57.63113716850844,0.8453229776804477,0.1,0,36.23798978369878,0.5
3,36,54.39211471759567,7.948263258859179,0.1,0,30.175725019859424,-0.5
3,37,59.03583679495453,6.390009024162511,0.1,0,35.066401081446244,10.5
3,38,54.33658826807077,4.799751023478442,0.1,0,31.440110517917567,-10.5
3,39,54.98778716951875,0.39967259083310847,0.1,0,34.230193714142516,-0.5
3,40,58.80456080593906,2.65101820804743,0.1,0,36.39612787129586,0.5
3,41,62.27395580562193,8.291223598167141,0.1,0,37.49932286719648,-1.5
3,42,60.85980148155778,0.2839524761511124,0.1,0,39.32173490904732,-1.5
3,43,62.864891207136324,8.623690842983727,0.1,0,37.97062074675607,1.5
3,44,62.647660475416146,3.189318855652687,0.1,0,39.63436660959092,0.5
3,45,59.8549893590382,0.30289620223795644,0.1,0,38.43508905452547,-1.5
3,46,58.31032582847864,8.748020385459407,0.1,0,33.582732679905845,-0.7644106187660782
3,47,62.36310167986921,6.832607832801126,0.1,0,38.03506656455639,1.5
4,0,18.536538117155082,10.8627163359008,0.1,0,11.488455108749417,10.5
4,1,13.606483369845787,17.71930731560881,0.1,0,12.882258827650734,-10.5
4,2,11.2762417868804,19.586740208275017,0.1,0,15.126475468135261,0.5
4,3,11.173440135725984,13.531131354028027,0.1,0,16.260226656727465,1.5
4,4,17.200449056329596,19.560154689583676,0.1,0,9.203869433978715,10.5
4,5,14.868352126679756,16.517801205463602,0.1,0,11.847248226496488,-1.5
4,6,13.065218374174794,15.50461726613657,0.1,0,13.84672957221307,1.5
4,7,13.356380844963702,14.649785519027313,0.1,0,13.82636575741397,-1.5
4,8,11.541504881113202,10.800640648448837,0.1,0,17.086589386151402,-0.5
4,9,15.572839729703457,15.74028209276905,0.1,0,11.377366053889926,1.5
4,10,14.498117095020532,14.960797334423361,0.1,0,12.646419267584399,-1.5
4,11,15.526336669830584,17.903632106324345,0.1,0,10.954154817670082,-10.5
4,12,16.651433664473714,14.357549000564523,0.1,0,10.901525758887631,-2.2299227137072535
4,13,18.588495934884104,14.255698429717155,0.1,0,9.264883290593598,-8.664610179155773
4,14,11.060755206473697,12.485407427730658,0.1,0,16.7592149716871,-1.5
4,15,9.988615934391898,15.488706354748508,0.1,0,16.83331049898986,10.5
4,16,3.48585179898527,39.116642696997225,0.1,0,30.33316341997218,1.5
4,17,3.7615841078476606,37.560892551066125,0.1,0,29.122393710373267,1.5
4,18,3.6560585617418373,39.362438651897016,0.1,0,30.367116706418237,-1.5
4,19,4.27594747690695,43.58308884029975,0.1,0,32.89419139083601,-0.5
4,20,3.978205251543141,37.50081819115705,0.1,0,28.916356754588048,-1.5
4,21,11.393516630154213,36.280692684391184,0.1,0,22.705917233310647,-10.5
4,22,8.586351249448427,38.27003873362244,0.1,0,26.066112960136625,-0.8874550056279418
4,23,4.09105532374261,35.49129056306644,0.1,0,27.599874376402383,-1.5
4,24,3.222946026666511,35.447160551182264,0.1,0,28.28082822441426,1.5
4,25,2.5383767807906876,35.19121059810283,0.1,0,28.701455548373854,-1.5
4,26,9.516641150434525,39.87675340049102,0.1,0,26.662729606603435,0.5
4,27,2.1101971868045464,37.487668927495235,0.1,0,30.379738571781413,-0.5
4,28,3.3889826361222157,40.313869973162305,0.1,0,31.20220433184771,1.5
4,29,6.294255226328367,41.61651912295774,0.1,0,30.08190308200211,10.5
4,30,7.583088840299747,39.72405252309306,0.1,0,27.814479095769958,-0.5
4,31,9.566263074027395,35.22198321662729,0.1,0,23.211456653542875,3.361794606171941
4,32,62.356380844963695,6.350214480972686,0.1,0,38.197987870091026,-1.5
4,33,60.7315342897458,0.4214067533366258,0.1,0,39.15178209593374,1.5
4,34,61.66891602867201,1.35391165010165,0.1,0,39.54592578919172,-8.392839947394123
4,35,57.53809541171024,0.808672855008018,0.1,0,36.18501667287788,0.5
4,36,54.48892948163348,7.923225258453735,0.1,0,30.283945218520255,-0.5
4,37,59.088086651426124,6.47527304059792,0.1,0,35.09301180251109,10.5
4,38,54.43628000144408,4.791905113905657,0.1,0,31.54103948023896,-10.5
4,39,54.98168231556526,0.49948607067529516,0.1,0,34.17854964515285,-0.5
4,40,58.753806969642994,2.5648552920032777,0.1,0,36.399103555423274,0.5
4,41,62.33756362764971,8.368386056505914,0.1,0,37.54704806977775,-1.5
4,42,60.78490590947888,0.35021448097268615,0.1,0,39.23281991603167,-1.5
4,43,62.8250163002438,8.531984835545215,0.1,0,37.96742223311404,1.5
4,44,62.56062490582215,3.2385612116630336,0.1,0,39.54380650440114,0.5
4,45,59.784898432608216,0.3742212471533746,0.1,0,38.347554612828056,-1.5
4,46,58.390867150944764,8.688749014837429,0.1,0,33.68701726579391,-0.8280967354079962
4,47,62.45098339113541,6.784891956775165,0.1,0,38.142917780977015,1.5
5,0,18.439945534526174,10.888598240411051,0.1,0,11.529087631716816,10.5
5,1,13.56741025699686,17.627256830263565,0.1,0,12.922313542038701,-10.5
5,2,11.323975440450175,19.498868151756003,0.1,0,15.067023517795155,0.5
5,3,11.202677306198257,13.435500878431723,0.1,0,16.25738816144457,1.5
5,4,17.18826212198908,19.460900074419545,0.1,0,9.203168326403636,10.5
5,5,14.845716110859245,16.420396838067816,0.1,0,11.882290855858004,-1.5
5,6,13.07045196979909,15.404754312661114,0.1,0,13.859367883529542,1.5
5,7,13.4329852892756,14.58550675805866,0.1,0,13.76630243285565,-1.5
5,8,11.450874102409538,10.758378822274768,0.1,0,17.177559424343947,-0.5
5,9,15.484544970417565,15.69333493649046,0.1,0,11.466328645518315,1.5
5,10,14.598117095020532,14.960797334423361,0.1,0,12.54296378789978,-1.5
5,11,15.453201299668667,17.835432270318094,0.1,0,11.025321645960252,-10.5
5,12,16.57390088317901,14.420704901513744,0.1,0,10.933961676327709,-2.298332271715765
5,13,18.4906218457648,14.276208492590454,0.1,0,9.328133663872958,-0.5
5,14,11.08999237694597,12.581037903326962,0.1,0,16.684915933983135,-1.5
5,15,10.035563090670488,15.5770011140344,0.1,0,16.758295894942822,10.5
5,16,3.584620633044784,39.13228614350125,0.1,0,30.261449697397026,1.5
5,17,3.707120204346158,37.47702549427158,0.1,0,29.104423387389744,1.5
5,18,3.581744079194098,39.4293517125329,0.1,0,30.459707207693437,-1.5
5,19,4.333305120542055,43.50117363587085,0.1,0,32.78835558873135,-0.5
5,20,3.981695201213391,37.40087910845514,0.1,0,28.842946608225645,-1.5
5,21,11.43258974300314,36.37274316973643,0.1,0,22.742869793920047,-10.5
5,22,8.49526667577697,38.31131342852245,0.1,0,26.151761073677598,-1.092907347328321
5,23,4.101508170069375,35.59074275260327,0.1,0,27.642137182669984,-1.5
5,24,3.2744498341575166,35.532877281252475,0.1,0,28.279824791267462,1.5
5,25,2.443271129161172,35.22211229754032,0.1,0,28.789465098882832,-1.5
5,26,9.420048567805619,39.85087149598077,0.1,0,26.697743223997502,0.5
5,27,2.1297061417659098,37.58574747089957,0.1,0,30.415289989587734,-0.5
5,28,3.467783711482888,40.37543612069487,0.1,0,31.178562962326794,1.5
5,29,6.304708072655132,41.517066933420914,0.1,0,29.994385080714167,10.5
5,30,7.497048401450744,39.67309133312784,0.1,0,27.828620177492255,3.8620179685327116
5,31,9.491787404218035,35.28871682589913,0.1,0,23.3042475417869,-0.5
5,32,62.421986747862746,6.425685438994963,0.1,0,38.24375412092152,-1.5
5,33,60.68458713346721,0.5097015126225185,0.1,0,39.07691865291954,1.5
5,34,61.57334040245729,1.3833276266053234,0.1,0,39.456231343782946,-10.5
5,35,57.44473736906052,0.7728360600534879,0.1,0,36.131536715576914,0.5
5,36,54.585959054261075,7.899033068893768,0.1,0,30.392203099649286,-0.5
5,37,59.15499971206201,6.54958752314566,0.1,0,35.13769845254942,10.5
5,38,54.536123901859966,4.786319816264238,0.1,0,31.641203593213767,-1.298194002835146
5,39,54.97470666819085,0.5992424757012775,0.1,0,34.12641323122405,-0.5
5,40,58.70230316215199,2.4791385619330666,0.1,0,36.401532998880896,0.5
5,41,62.399129775182274,8.447187131866587,0.1,0,37.59279917831517,-1.5
5,42,60.70830146516698,0.4144932419413401,0.1,0,39.14343176790677,-1.5
5,43,62.78275447406973,8.44135405684155,0.1,0,37.96209407425737,1.5
5,44,62.47402236544371,3.2885612116630334,0.1,0,39.45346026757574,0.5
5,45,59.712964452574354,0.4436870841992744,0.1,0,38.25939943411825,-1.5
5,46,58.47231984974761,8.630736448459682,0.1,0,33.79198940980679,-0.890436797747725
5,47,62.53758593151385,6.734891956775165,0.1,0,38.250494716721825,1.5
6,0,18.349687006091187,10.931649350091881,0.1,0,11.553098379963775,10.5
6,1,13.54576629560305,17.529627229551572,0.1,0,12.946066511624561,-10.5
6,2,11.370940457848159,19.410582891713304,0.1,0,15.008521886177212,0.5
6,3,11.229401143806083,13.339137833110861,0.1,0,16.257408977193545,1.5
6,4,17.158191542038654,19.36552837934472,0.1,0,9.221158029567219,10.5
6,5,14.825637600926289,16.322433306899978,0.1,0,11.915315057506172,-1.5
6,6,13.073069664629877,15.304788580163558,0.1,0,13.874877683268547,1.5
6,7,13.511246104960842,14.523255294394898,0.1,0,13.704169622555673,-1.5
6,8,11.36061557397455,10.715327712593938,0.1,0,17.268172143744493,-0.5
6,9,15.395051534257362,15.64871515517948,0.1,0,11.555348786617072,1.5
6,10,14.698082827518087,14.963415029254149,0.1,0,12.438351377220785,-1.5
6,11,15.393719020993533,17.755046584256373,0.1,0,11.084548437715865,-10.5
6,12,16.49391940127609,14.480729584375155,0.1,0,10.970231347899775,-2.2776598267102486
6,13,18.39257250159917,14.295863672790334,0.1,0,9.391997597990324,-0.5
6,14,11.116716214553795,12.677400948647824,0.1,0,16.612538516503147,-1.5
6,15,10.09781455433425,15.655261929719643,0.1,0,16.67043803825521,10.5
6,16,3.6837651191821648,39.14533876272325,0.1,0,30.187934424099545,1.5
6,17,3.6504795806536747,37.39461287540938,0.1,0,29.089299709007367,1.5
6,18,3.505703482634095,39.49429651736592,0.1,0,30.552248726425983,-1.5
6,19,4.391375416113148,43.41976208403522,0.1,0,32.68242282141114,-0.5
6,20,3.987800055166877,37.30106562861295,0.1,0,28.76768747636947,-1.5
6,21,11.45423370439695,36.47037277044842,0.1,0,22.795886326075046,-10.5
6,22,8.400048575427645,38.34186687948738,0.1,0,26.2324708170319,-6.587186880538127
6,23,4.10935407964216,35.69043448597658,0.1,0,27.68687115613631,-1.5
6,24,3.3281797949921987,35.61721642583376,0.1,0,28.276518319418994,1.5
6,25,2.3473891556743527,35.25051383201071,0.1,0,28.876653229513618,-1.5
6,26,9.323233803767808,39.825833495575324,0.1,0,26.733837287555016,0.5
6,27,2.149000900808798,37.683868377303234,0.1,0,30.451270777000538,-0.12510246337444642
6,28,3.54816939754461,40.434918399370005,0.1,0,31.152671575038987,1.5
6,29,6.296862163082348,41.4173752000476,0.1,0,29.91906656537132,10.5
6,30,7.411455953391281,39.621381248664676,0.1,0,27.84220545903946,-0.5
6,31,9.41673221700373,35.35479797958326,0.1,0,23.396986987353984,-0.5
6,32,62.48559456989052,6.5028478973337345,0.1,0,38.287515819098665,-1.5
6,33,60.63996735215623,0.5991949487827211,0.1,0,39.00375311389294,1.5
6,34,61.47702750712626,1.4102316447616141,0.1,0,39.36716752753897,-1.5
6,35,57.346411878304124,0.7546125075042731,0.1,0,36.065028743400234,10.5
6,36,54.68319604630084,7.875688532508177,0.1,0,30.500529913298877,-0.5
6,37,59.23433504609113,6.610463666046532,0.1,0,35.199257397396,10.5
6,38,54.6360127408242,4.781606022635114,0.1,0,31.741220772399775,-0.5
6,39,54.96686075861806,0.6989342090745904,0.1,0,34.07389731453599,-0.5
6,40,58.650053305680395,2.3938745454976575,0.1,0,36.40348214013373,0.5
6,41,62.45861205385741,8.527572817928307,0.1,0,37.63656551395715,-1.5
6,42,60.63004064948174,0.476744705605102,0.1,0,39.05371360740542,-1.5
6,43,62.738134692758756,8.351860620681348,0.1,0,37.9546408803382,1.5
6,44,62.387859449399556,3.339315047959104,0.1,0,39.36338578527257,0.5
6,45,59.63923671889334,0.5112461049608404,0.1,0,38.17076919647433,-1.5
6,46,58.55472028480856,8.574078101309707,0.1,0,33.89766174922717,-0.9470588428288806
6,47,62.62284994794926,6.68264210030357,0.1,0,38.357750726561214,1.5
7,0,18.26231953304546,10.98030039996343,0.1,0,11.571169186715748,3.6114836550470955
7,1,13.5422763459328,17.429688146849664,0.1,0,12.952322060249294,-10.5
7,2,11.417133262506443,19.32189115141128,0.1,0,14.95080184407877,0.5
7,3,11.25359333336605,13.242108260483262,0.1,0,16.260095725299045,1.5
7,4,17.111244385760067,19.277233620058826,0.1,0,9.256538930890077,10.5
7,5,14.808130357688652,16.22397775127096,0.1,0,11.946124468503147,-1.5
7,6,13.073069664629877,15.204788580163559,0.1,0,13.89303921643794,1.5
7,7,13.591109655965571,14.463073792079694,0.1,0,13.639801667950861,-1.5
7,8,11.270736169344634,10.67149059791503,0.1,0,17.3582480177779,-0.5
7,9,15.304420755553698,15.60645332900541,0.1,0,11.64416467291083,1.5
7,10,14.797945780993544,14.968648624878444,0.1,0,12.33244761555564,-1.5
7,11,15.349881906314625,17.665167179626458,0.1,0,11.129561081241883,-10.5
7,12,16.413417157297157,14.54005402043953,0.1,0,11.007333714620842,-0.5
7,13,18.294171361245816,14.313674219585973,0.1,0,9.456951754316782,-1.0759617423582313
7,14,11.140908404113762,12.774430521275423,0.1,0,16.541976269307636,-1.5
7,15,10.173285512356527,15.720867832618694,0.1,0,16.572009998789127,10.5
7,16,3.783217308718992,39.15579160905001,0.1,0,30.112538212078135,1.5
7,17,3.5917010554244273,37.31371117597188,0.1,0,29.07690295578184,1.5
